ENSGid	gene_name
ENSG00000234184.1	RP5-887A10.1
ENSG00000270269.1	RP11-697H9.4
ENSG00000135929.4	CYP27A1
ENSG00000132142.15	ACACA
ENSG00000056586.11	RC3H2
ENSG00000234518.1	PTGES3P1
ENSG00000261210.1	CLEC19A
ENSG00000272707.1	RP11-534C12.1
ENSG00000234776.1	C11orf94
ENSG00000266949.1	LYPD8
ENSG00000126243.4	LRFN3
ENSG00000254573.1	AP004550.1
ENSG00000175329.8	ISX
ENSG00000198060.5	MARCH5
ENSG00000197408.4	CYP2B6
ENSG00000261104.1	RP11-734K21.5
ENSG00000270168.1	LA16c-380H5.4
ENSG00000270097.1	LA16c-380H5.3
ENSG00000273091.1	AP000255.6
ENSG00000243491.1	RP11-521D12.5
ENSG00000162813.13	BPNT1
ENSG00000189229.10	AC069277.2
ENSG00000184544.7	DHRS7C
ENSG00000110876.8	SELPLG
ENSG00000182742.5	HOXB4
ENSG00000232850.1	AL590708.2
ENSG00000232553.3	AC006026.10
ENSG00000251533.2	LINC00605
ENSG00000188373.4	C10orf99
ENSG00000141505.7	ASGR1
ENSG00000163515.6	RETNLB
ENSG00000170956.12	CEACAM3
ENSG00000272632.1	RP11-362F19.3
ENSG00000134107.4	BHLHE40
ENSG00000259306.2	RP11-108K3.2
ENSG00000269690.1	AC096677.1
ENSG00000182591.4	KRTAP11-1
ENSG00000169896.12	ITGAM
ENSG00000166589.8	CDH16
ENSG00000165078.7	CPA6
ENSG00000159496.10	RGL4
ENSG00000229833.5	PET100
ENSG00000255191.1	RP11-626H12.1
ENSG00000273319.1	RP11-138A9.2
ENSG00000261614.1	YBX3P1
ENSG00000178537.5	SLC25A20
ENSG00000186076.4	RP11-887P2.3
ENSG00000127530.2	OR7C1
ENSG00000183808.7	RBM12B
ENSG00000160993.3	ALKBH4
ENSG00000258847.1	CTD-2014B16.3
ENSG00000242017.1	ALG1L15P
ENSG00000243894.1	RP11-489M13.1
ENSG00000241635.3	UGT1A1
ENSG00000259162.1	RP11-203M5.6
ENSG00000205025.6	OR5G5P
ENSG00000164076.12	CAMKV
ENSG00000130045.11	NXNL2
ENSG00000216560.4	LINC00955
ENSG00000249026.2	CTNNAP1
ENSG00000139515.5	PDX1
ENSG00000204930.5	FAM221B
ENSG00000254012.1	RP11-546B8.5
ENSG00000154978.8	VOPP1
ENSG00000162897.10	FCAMR
ENSG00000243236.2	RP1-214M20.2
ENSG00000138483.1	CCDC54
ENSG00000197461.9	PDGFA
ENSG00000186086.12	NBPF6
ENSG00000186481.11	ANKRD20A5P
ENSG00000230676.1	RP11-65J3.3
ENSG00000065618.12	COL17A1
ENSG00000263884.1	RP11-705O1.8
ENSG00000259925.1	CTA-363E6.2
ENSG00000268754.1	LINC01081
ENSG00000110844.9	PRPF40B
ENSG00000164821.4	DEFA4
ENSG00000260174.1	CTD-2022H16.3
ENSG00000255342.1	RP11-762B21.5
ENSG00000266956.1	CTB-186H2.3
ENSG00000257185.1	RP11-626P14.2
ENSG00000259674.1	RP11-356M20.1
ENSG00000143570.13	SLC39A1
ENSG00000251292.1	RP11-380P13.2
ENSG00000161960.10	EIF4A1
ENSG00000226306.6	NPY6R
ENSG00000133115.7	STOML3
ENSG00000174840.8	PDE12
ENSG00000184507.11	NUTM1
ENSG00000249493.1	ANKRD20A18P
ENSG00000159216.14	RUNX1
ENSG00000181499.2	OR6T1
ENSG00000160563.9	MED27
ENSG00000254237.1	RP11-115J16.2
ENSG00000234535.1	RP11-37L2.1
ENSG00000111701.6	APOBEC1
ENSG00000250271.1	RP11-64D22.5
ENSG00000264301.1	RP11-527H14.3
ENSG00000239926.1	PRDX3P4
ENSG00000081177.14	EXD2
ENSG00000229961.1	RP11-71G12.1
ENSG00000258913.1	RP11-260M19.2
ENSG00000236824.1	BCYRN1
ENSG00000227471.4	AKR1B15
ENSG00000249395.2	CASC9
ENSG00000233313.2	HMGA1P5
ENSG00000234896.1	OR7E62P
ENSG00000256134.1	RP11-674J14.3
ENSG00000136244.7	IL6
ENSG00000145293.10	ENOPH1
ENSG00000236132.1	CTA-440B3.1
ENSG00000206567.5	AC022007.5
ENSG00000186973.6	FAM183A
ENSG00000005469.7	CROT
ENSG00000234383.1	CTBP2P8
ENSG00000254305.1	MRPL9P1
ENSG00000269998.1	RP11-272L13.3
ENSG00000168260.1	C14orf183
ENSG00000171848.9	RRM2
ENSG00000060140.4	STYK1
ENSG00000123700.4	KCNJ2
ENSG00000249345.2	RP11-575F12.1
ENSG00000076043.5	REXO2
ENSG00000205929.5	C21orf62
ENSG00000235847.2	LDHAP7
ENSG00000179477.5	ALOX12B
ENSG00000227348.1	MTND5P25
ENSG00000259237.1	RP11-209E8.1
ENSG00000213152.5	RPL7AP60
ENSG00000175548.4	ALG10B
ENSG00000180861.5	C12orf36
ENSG00000089012.10	SIRPG
ENSG00000215221.2	UBA52P6
ENSG00000174827.9	PDZK1
ENSG00000234378.1	AC098828.2
ENSG00000104957.9	CCDC130
ENSG00000146955.6	RAB19
ENSG00000071203.5	MS4A12
ENSG00000187242.4	KRT12
ENSG00000270265.1	RP11-731D1.4
ENSG00000229326.2	AC069154.4
ENSG00000159173.14	TNNI1
ENSG00000250681.1	RP3-368B9.2
ENSG00000255983.1	RP11-1038A11.1
ENSG00000139656.5	SMIM2
ENSG00000114270.11	COL7A1
ENSG00000101746.11	NOL4
ENSG00000156284.4	CLDN8
ENSG00000232591.1	RP5-1031D4.2
ENSG00000203644.2	AC083799.1
ENSG00000162735.14	PEX19
ENSG00000237167.1	AC128709.2
ENSG00000175756.9	AURKAIP1
ENSG00000205847.5	OR7E91P
ENSG00000229609.1	LINC01079
ENSG00000117148.6	ACTL8
ENSG00000122711.4	SPINK4
ENSG00000204614.4	TRIM40
ENSG00000173578.6	XCR1
ENSG00000251164.1	HULC
ENSG00000109511.6	ANXA10
ENSG00000203690.7	TCP10
ENSG00000085511.15	MAP3K4
ENSG00000168703.5	WFDC12
ENSG00000251155.2	RP11-384K6.4
ENSG00000263818.1	CTD-2206N4.4
ENSG00000155307.13	SAMSN1
ENSG00000169314.10	C22orf15
ENSG00000165572.6	KBTBD6
ENSG00000118655.4	DCLRE1B
ENSG00000146521.5	C6orf123
ENSG00000259341.1	RP11-20G13.1
ENSG00000185475.4	TMEM179B
ENSG00000234155.1	RP11-30P6.6
ENSG00000259087.1	RP11-356O9.2
ENSG00000217862.2	HIST1H4PS1
ENSG00000151005.3	TKTL2
ENSG00000248359.1	CTC-537E7.2
ENSG00000158315.6	RHBDL2
ENSG00000260390.1	RP11-575I8.1
ENSG00000211450.5	C11orf31
ENSG00000272650.1	RP11-571I18.4
ENSG00000227243.2	SLAMF6P1
ENSG00000197978.8	GOLGA6L9
ENSG00000266910.1	CTC-448F2.6
ENSG00000267573.1	KRT8P5
ENSG00000269667.1	RP11-542M13.2
ENSG00000123388.4	HOXC11
ENSG00000270300.1	RP11-359E7.2
ENSG00000185038.10	MROH2A
ENSG00000170099.5	SERPINA6
ENSG00000165799.4	RNASE7
ENSG00000137710.10	RDX
ENSG00000203858.2	HSD3BP2
ENSG00000140506.12	LMAN1L
ENSG00000215482.3	CALM2P3
ENSG00000128590.4	DNAJB9
ENSG00000123124.9	WWP1
ENSG00000185640.5	KRT79
ENSG00000174992.6	ZG16
ENSG00000204876.4	AC021218.2
ENSG00000104218.9	CSPP1
ENSG00000221972.2	C3orf36
ENSG00000182816.6	KRTAP13-2
ENSG00000266522.1	RP11-805F19.4
ENSG00000204174.2	NPY4R
ENSG00000267733.1	RP11-64C12.3
ENSG00000099625.8	C19orf26
ENSG00000257545.1	RP11-144F15.1
ENSG00000116218.8	NPHS2
ENSG00000233846.2	RP11-307L3.2
ENSG00000248196.1	RP11-476C8.2
ENSG00000168263.8	KCNV2
ENSG00000188910.7	GJB3
ENSG00000239205.1	RP11-747D18.1
ENSG00000263312.1	RP11-459C13.1
ENSG00000173239.9	LIPM
ENSG00000235002.1	RP11-157D18.2
ENSG00000132549.14	VPS13B
ENSG00000112312.5	GMNN
ENSG00000196341.2	OR8D1
ENSG00000235105.1	RP11-329A14.1
ENSG00000219773.1	RP11-506B6.3
ENSG00000215785.2	CFL1P6
ENSG00000131126.14	TEX101
ENSG00000264743.2	DPRXP4
ENSG00000243531.1	RP11-740N7.3
ENSG00000171403.5	KRT9
ENSG00000188175.5	HEPACAM2
ENSG00000205020.7	CCL4L1
ENSG00000254982.1	HMGB1P24
ENSG00000269570.1	AP001350.1
ENSG00000171236.9	LRG1
ENSG00000163104.13	SMARCAD1
ENSG00000228952.1	RP11-567G11.1
ENSG00000272840.1	RP11-379B18.6
ENSG00000198406.6	BZW1P2
ENSG00000134371.9	CDC73
ENSG00000176855.11	KRT18P28
ENSG00000112282.13	MED23
ENSG00000270987.1	RP3-467N11.2
ENSG00000095110.3	NXPE1
ENSG00000223583.1	RP3-476K8.4
ENSG00000127831.6	VIL1
ENSG00000139352.3	ASCL1
ENSG00000225362.4	CT62
ENSG00000142676.8	RPL11
ENSG00000249406.1	RP11-893F2.5
ENSG00000266869.1	RP6-114E22.1
ENSG00000166794.4	PPIB
ENSG00000265282.1	RP11-269G24.4
ENSG00000262756.1	AC009133.21
ENSG00000038382.13	TRIO
ENSG00000093009.5	CDC45
ENSG00000189337.11	KAZN
ENSG00000166987.10	MBD6
ENSG00000233859.1	ADH5P4
ENSG00000253915.1	MAPRE1P1
ENSG00000130173.9	C19orf80
ENSG00000160753.11	RUSC1
ENSG00000264695.1	RP11-178F10.2
ENSG00000176406.16	RIMS2
ENSG00000188761.7	BCL2L15
ENSG00000108819.9	PPP1R9B
ENSG00000183691.4	NOG
ENSG00000259840.1	LA16c-380A1.1
ENSG00000235145.2	RP11-533E19.3
ENSG00000143443.9	C1orf56
ENSG00000240237.1	CTD-2182N23.1
ENSG00000270036.1	RP11-685G9.4
ENSG00000255107.1	RP11-159H10.1
ENSG00000140992.14	PDPK1
ENSG00000135838.9	NPL
ENSG00000172179.7	PRL
ENSG00000185633.6	NDUFA4L2
ENSG00000270087.1	RP11-399K21.11
ENSG00000073712.9	FERMT2
ENSG00000159556.5	ISL2
ENSG00000116711.8	PLA2G4A
ENSG00000091039.12	OSBPL8
ENSG00000226853.2	AC010894.3
ENSG00000149534.4	MS4A2
ENSG00000230989.2	HSBP1
ENSG00000254122.1	PCDHGB7
ENSG00000234253.1	AC078994.2
ENSG00000176083.13	ZNF683
ENSG00000114861.14	FOXP1
ENSG00000116096.5	SPR
ENSG00000204038.3	AL359195.1
ENSG00000205791.2	LOH12CR2
ENSG00000174516.10	PELI3
ENSG00000268568.1	AC007228.9
ENSG00000219642.2	BMPR1APS1
ENSG00000267397.1	RP11-873E20.1
ENSG00000236905.2	RP11-348H3.2
ENSG00000185883.6	ATP6V0C
ENSG00000010932.11	FMO1
ENSG00000114098.13	ARMC8
ENSG00000234604.2	RP1-206D15.5
ENSG00000235128.1	AC013474.4
ENSG00000248449.1	PCDHGB8P
ENSG00000115844.6	DLX2
ENSG00000261166.1	RP11-775H9.3
ENSG00000180929.4	GPR62
ENSG00000188032.5	C19orf67
ENSG00000076928.13	ARHGEF1
ENSG00000273044.1	RP4-569D19.8
ENSG00000254978.2	ALG1L9P
ENSG00000041880.10	PARP3
ENSG00000224222.1	RP11-262I2.2
ENSG00000237350.1	CDC42P6
ENSG00000183196.4	CHST6
ENSG00000225192.1	ZNF33BP1
ENSG00000250329.1	KDELC1P1
ENSG00000171223.4	JUNB
ENSG00000235140.1	RP11-135D11.2
ENSG00000253688.1	RP11-567J20.2
ENSG00000107262.12	BAG1
ENSG00000213435.3	ATP6V0CP3
ENSG00000100207.14	TCF20
ENSG00000143842.10	SOX13
ENSG00000266958.1	AC006126.3
ENSG00000236670.1	KRT18P5
ENSG00000172005.6	MAL
ENSG00000224690.2	UBE2D3P3
ENSG00000183324.6	C15orf60
ENSG00000127125.7	PPCS
ENSG00000233024.3	RP11-1212A22.4
ENSG00000223551.1	TMSB4XP4
ENSG00000229376.3	CICP3
ENSG00000230882.1	AC005077.14
ENSG00000225573.3	RPL35P5
ENSG00000116273.5	PHF13
ENSG00000182810.5	DDX28
ENSG00000116685.11	KIAA2013
ENSG00000167554.10	ZNF610
ENSG00000006015.13	C19orf60
ENSG00000263155.1	MYZAP
ENSG00000165949.8	IFI27
ENSG00000271639.1	RP11-289A15.1
ENSG00000170417.10	TMEM182
ENSG00000186130.4	ZBTB6
ENSG00000176912.3	C18orf56
ENSG00000172232.5	AZU1
ENSG00000242338.2	BMS1P4
ENSG00000138814.12	PPP3CA
ENSG00000127074.10	RGS13
ENSG00000228877.2	RP11-473E2.4
ENSG00000270490.1	RP11-622C24.1
ENSG00000123066.3	MED13L
ENSG00000231940.1	RPS7P3
ENSG00000092850.7	TEKT2
ENSG00000242960.1	FTH1P23
ENSG00000198429.5	ZNF69
ENSG00000269974.1	RP11-932O9.10
ENSG00000269961.1	CTD-2033C11.1
ENSG00000270258.1	DUXAP4
ENSG00000250381.1	UNC93B4
ENSG00000163349.17	HIPK1
ENSG00000124251.6	TP53TG5
ENSG00000138834.8	MAPK8IP3
ENSG00000263883.1	RP11-51F16.5
ENSG00000166033.7	HTRA1
ENSG00000237217.1	AC008074.5
ENSG00000227311.2	RP1-228H13.1
ENSG00000249054.2	RP11-598F7.1
ENSG00000186352.4	ANKRD37
ENSG00000134900.7	TPP2
ENSG00000125531.5	C20orf195
ENSG00000099901.12	RANBP1
ENSG00000180574.3	EIF2S3L
ENSG00000267350.2	RP1-178F10.3
ENSG00000147421.13	HMBOX1
ENSG00000128482.11	RNF112
ENSG00000160469.12	BRSK1
ENSG00000175182.9	FAM131A
ENSG00000266876.1	RP11-1148O4.1
ENSG00000239528.1	CTB-118N6.1
ENSG00000124216.3	SNAI1
ENSG00000235947.1	EGOT
ENSG00000130749.5	ZC3H4
ENSG00000253143.2	Metazoa_SRP
ENSG00000250654.3	RP11-834C11.7
ENSG00000120729.5	MYOT
ENSG00000110955.4	ATP5B
ENSG00000272103.1	CTD-2653M23.3
ENSG00000258676.3	RP11-386M24.3
ENSG00000115263.10	GCG
ENSG00000236565.2	HNRNPA3P5
ENSG00000205784.2	ARRDC5
ENSG00000144713.8	RPL32
ENSG00000172156.3	CCL11
ENSG00000197063.6	MAFG
ENSG00000116649.5	SRM
ENSG00000113657.8	DPYSL3
ENSG00000267515.1	RP11-861E21.3
ENSG00000233837.1	EIF3LP2
ENSG00000227638.2	HNRNPA1P14
ENSG00000204366.3	ZBTB12
ENSG00000245870.2	LINC00682
ENSG00000173335.4	CST9
ENSG00000156983.11	BRPF1
ENSG00000270661.1	RP1-142L7.9
ENSG00000259113.1	RP11-406H23.2
ENSG00000177173.5	NAP1L4P1
ENSG00000213762.6	ZNF134
ENSG00000254153.1	CTA-398F10.2
ENSG00000237923.1	XXbac-BPG27H4.8
ENSG00000227203.2	SUB1P1
ENSG00000100401.15	RANGAP1
ENSG00000137970.7	RP11-122C9.1
ENSG00000250722.1	SEPP1
ENSG00000181085.10	MAPK15
ENSG00000249082.1	CTC-276P9.1
ENSG00000085552.12	IGSF9
ENSG00000225354.1	RP11-400G3.3
ENSG00000119699.3	TGFB3
ENSG00000225548.1	AC098973.2
ENSG00000102891.3	MT4
ENSG00000142623.8	PADI1
ENSG00000156858.7	PRR14
ENSG00000255160.1	RP11-428C19.5
ENSG00000136231.9	IGF2BP3
ENSG00000268655.1	CTB-60B18.10
ENSG00000255103.1	KIAA0754
ENSG00000242899.1	RP11-250B16.1
ENSG00000227232.4	WASH7P
ENSG00000165841.5	CYP2C19
ENSG00000230937.5	MIR205HG
ENSG00000115919.10	KYNU
ENSG00000169474.3	SPRR1A
ENSG00000186474.11	KLK12
ENSG00000117971.7	CHRNB4
ENSG00000236231.1	AC017048.2
ENSG00000268997.1	DNAJC19P3
ENSG00000084110.6	HAL
ENSG00000261804.1	RP11-44F14.2
ENSG00000233493.3	TMEM238
ENSG00000230338.1	MTND4P19
ENSG00000185962.1	LCE3A
ENSG00000158458.15	NRG2
ENSG00000079215.9	SLC1A3
ENSG00000196260.3	SFTA2
ENSG00000185966.3	LCE3E
ENSG00000229155.1	RP11-528A4.2
ENSG00000087074.7	PPP1R15A
ENSG00000259692.1	RP11-499F3.2
ENSG00000183018.4	SPNS2
ENSG00000143870.8	PDIA6
ENSG00000151332.14	MBIP
ENSG00000159527.3	PGLYRP3
ENSG00000139144.5	PIK3C2G
ENSG00000261458.1	RP11-787D11.1
ENSG00000112541.9	PDE10A
ENSG00000109381.15	ELF2
ENSG00000272506.1	RP4-535B20.4
ENSG00000134250.13	NOTCH2
ENSG00000105671.7	DDX49
ENSG00000227683.1	RP11-445N18.5
ENSG00000229035.2	SPRR2C
ENSG00000244057.2	LCE3C
ENSG00000187689.5	AMTN
ENSG00000003756.12	RBM5
ENSG00000139645.9	ANKRD52
ENSG00000172172.3	MRPL13
ENSG00000101441.4	CST4
ENSG00000257253.1	RP11-70F11.7
ENSG00000153923.6	CLCA3P
ENSG00000105549.6	THEG
ENSG00000108106.9	UBE2S
ENSG00000254198.1	RP11-598P20.3
ENSG00000225285.1	RP4-758J18.10
ENSG00000160584.11	SIK3
ENSG00000255769.3	RP11-152F13.3
ENSG00000228816.1	AK3P5
ENSG00000163202.4	LCE3D
ENSG00000230501.1	ANKRD30BP3
ENSG00000254863.1	RP11-831A10.2
ENSG00000007306.10	CEACAM7
ENSG00000261268.1	RP11-308D13.3
ENSG00000215771.2	LRRC37A14P
ENSG00000228951.1	RP11-336A10.4
ENSG00000187922.9	LCN10
ENSG00000121671.7	CRY2
ENSG00000109089.7	CDR2L
ENSG00000215834.4	FMO9P
ENSG00000259472.1	RP13-996F3.3
ENSG00000259727.1	RP11-1069G10.2
ENSG00000103507.9	BCKDK
ENSG00000176619.6	LMNB2
ENSG00000234710.1	AC060834.3
ENSG00000270147.1	RP11-646I6.6
ENSG00000257336.1	PRELID2P1
ENSG00000217325.2	PRELID1P1
ENSG00000139726.6	DENR
ENSG00000122861.11	PLAU
ENSG00000150672.12	DLG2
ENSG00000182010.6	RTKN2
ENSG00000110108.5	TMEM109
ENSG00000232719.1	RP11-13J8.1
ENSG00000180739.12	S1PR5
ENSG00000197852.8	FAM212B
ENSG00000168894.5	RNF181
ENSG00000155918.3	RAET1L
ENSG00000259230.1	CTD-2555C10.3
ENSG00000184154.8	LRTOMT
ENSG00000253882.2	RP11-61L23.2
ENSG00000102870.4	ZNF629
ENSG00000125788.5	DEFB126
ENSG00000234743.1	EIF5AP4
ENSG00000088812.13	ATRN
ENSG00000103489.7	XYLT1
ENSG00000185798.6	WDR53
ENSG00000219986.2	BTF3P7
ENSG00000181577.11	C6orf223
ENSG00000166118.3	SPATA19
ENSG00000124762.9	CDKN1A
ENSG00000231254.2	PCED1CP
ENSG00000261272.1	MUC22
ENSG00000159495.7	TGM7
ENSG00000212734.4	C17orf100
ENSG00000237617.1	AC013410.2
ENSG00000267206.1	LCN6
ENSG00000149929.11	HIRIP3
ENSG00000216490.3	IFI30
ENSG00000214822.4	KRT16P3
ENSG00000174807.3	CD248
ENSG00000198730.3	CTR9
ENSG00000229251.2	HNRNPA1P8
ENSG00000225431.1	AP001626.1
ENSG00000145414.4	NAF1
ENSG00000105993.10	DNAJB6
ENSG00000136695.10	IL36RN
ENSG00000255960.1	RP11-459D22.1
ENSG00000243423.1	RP5-837J1.1
ENSG00000180900.12	SCRIB
ENSG00000242107.1	CTD-2049J23.3
ENSG00000051180.12	RAD51
ENSG00000234756.1	RP11-120C12.3
ENSG00000169575.4	VPREB1
ENSG00000139514.8	SLC7A1
ENSG00000111261.9	MANSC1
ENSG00000136696.6	IL36B
ENSG00000129235.6	TXNDC17
ENSG00000163467.7	TSACC
ENSG00000171202.2	TMEM126A
ENSG00000169957.8	ZNF768
ENSG00000233342.1	RP11-235G24.3
ENSG00000232328.1	AC011286.1
ENSG00000162063.8	CCNF
ENSG00000235741.1	RP5-866L20.1
ENSG00000136694.8	IL36A
ENSG00000235721.1	AC013268.3
ENSG00000130734.5	ATG4D
ENSG00000116525.9	TRIM62
ENSG00000256518.2	RP11-807H22.5
ENSG00000097096.8	SYDE2
ENSG00000272088.1	RP11-168F9.2
ENSG00000188279.7	FAM25C
ENSG00000234993.1	CUBNP2
ENSG00000125823.8	CSTL1
ENSG00000256248.1	RP11-123O10.4
ENSG00000127452.4	FBXL12
ENSG00000156413.9	FUT6
ENSG00000102871.11	TRADD
ENSG00000203837.4	PNLIPRP3
ENSG00000102753.5	KPNA3
ENSG00000143106.8	PSMA5
ENSG00000115464.10	USP34
ENSG00000240849.6	TMEM189
ENSG00000227417.3	RP11-397P13.6
ENSG00000258018.1	RP11-148B3.1
ENSG00000135960.5	EDAR
ENSG00000130713.11	EXOSC2
ENSG00000198488.6	B3GNT6
ENSG00000167741.6	GGT6
ENSG00000173706.8	HEG1
ENSG00000244358.1	RP11-88H10.2
ENSG00000155827.7	RNF20
ENSG00000160799.7	CCDC12
ENSG00000223558.1	TRIM60P17
ENSG00000204544.5	MUC21
ENSG00000052126.10	PLEKHA5
ENSG00000272374.1	RP3-329A5.8
ENSG00000235045.2	RP5-1160K1.1
ENSG00000224110.3	RP11-274M4.1
ENSG00000206075.9	SERPINB5
ENSG00000259610.1	RP11-499F3.1
ENSG00000120526.6	NUDCD1
ENSG00000143365.12	RORC
ENSG00000162664.12	ZNF326
ENSG00000104142.6	VPS18
ENSG00000104371.4	DKK4
ENSG00000174384.8	RP11-313P13.4
ENSG00000234030.1	TMEM97P1
ENSG00000259747.1	RP11-275I4.2
ENSG00000106723.12	SPIN1
ENSG00000026559.9	KCNG1
ENSG00000189377.4	CXCL17
ENSG00000125977.6	EIF2S2
ENSG00000241003.1	RP11-22C11.1
ENSG00000263745.1	RP11-161I6.2
ENSG00000104812.10	GYS1
ENSG00000153292.11	GPR110
ENSG00000196419.8	XRCC6
ENSG00000141644.13	MBD1
ENSG00000155269.7	GPR78
ENSG00000214655.6	ZSWIM8
ENSG00000197889.5	MEIG1
ENSG00000268416.1	CTD-2626G11.2
ENSG00000225415.1	RP3-509I19.1
ENSG00000259374.2	RP11-736N17.4
ENSG00000218682.1	AC010150.1
ENSG00000251152.1	RP11-281P23.1
ENSG00000249743.1	RP11-60A8.1
ENSG00000169291.5	SHE
ENSG00000255231.1	MRPS36P4
ENSG00000136167.9	LCP1
ENSG00000150782.7	IL18
ENSG00000235893.5	RP11-460E7.8
ENSG00000261172.1	RP11-356C4.5
ENSG00000241134.2	RP5-1051J4.4
ENSG00000131183.6	SLC34A1
ENSG00000087128.5	TMPRSS11E
ENSG00000248954.1	RP11-304F15.4
ENSG00000136697.8	IL1F10
ENSG00000263612.1	AF186192.6
ENSG00000176058.7	TPRN
ENSG00000179869.10	ABCA13
ENSG00000256655.1	TMEM75
ENSG00000184828.5	ZBTB7C
ENSG00000259218.1	LINC00928
ENSG00000176092.9	AIM1L
ENSG00000083814.8	ZNF671
ENSG00000227300.8	KRT16P2
ENSG00000223784.1	RP11-554I8.2
ENSG00000006788.8	MYH13
ENSG00000164442.8	CITED2
ENSG00000080503.15	SMARCA2
ENSG00000100170.5	SLC5A1
ENSG00000262943.3	ALOX12P2
ENSG00000230978.1	LINC00160
ENSG00000180389.6	ATP5EP2
ENSG00000260840.1	RP11-60H5.1
ENSG00000248597.1	RP11-259O2.2
ENSG00000135404.7	CD63
ENSG00000154723.8	ATP5J
ENSG00000217733.2	CCT7P1
ENSG00000163251.3	FZD5
ENSG00000270292.1	RP11-453E17.4
ENSG00000142700.7	DMRTA2
ENSG00000230409.2	TCEA1P2
ENSG00000198146.4	ZNF770
ENSG00000233017.1	RP5-908M14.5
ENSG00000230943.1	RP11-367G18.1
ENSG00000254101.1	RP11-30J20.1
ENSG00000225854.2	RP11-569G9.7
ENSG00000131771.9	PPP1R1B
ENSG00000178562.13	CD28
ENSG00000172765.12	TMCC1
ENSG00000250072.1	CTC-529P8.1
ENSG00000185467.7	KPNA7
ENSG00000125995.11	ROMO1
ENSG00000107758.11	PPP3CB
ENSG00000175324.5	LSM1
ENSG00000258245.1	RP11-114H23.3
ENSG00000242512.4	RP11-416O18.1
ENSG00000137648.12	TMPRSS4
ENSG00000137309.15	HMGA1
ENSG00000135457.5	TFCP2
ENSG00000259504.1	RP11-352D13.5
ENSG00000223907.1	RP11-439L8.4
ENSG00000117020.12	AKT3
ENSG00000244122.2	UGT1A7
ENSG00000178919.7	FOXE1
ENSG00000121900.14	TMEM54
ENSG00000151224.8	MAT1A
ENSG00000185847.3	RP1-46F2.2
ENSG00000196600.8	SLC22A25
ENSG00000182180.9	MRPS16
ENSG00000162739.9	SLAMF6
ENSG00000171159.4	C9orf16
ENSG00000242262.1	RP11-100N21.1
ENSG00000260359.1	RP11-4F5.2
ENSG00000180251.4	SLC9A4
ENSG00000149571.6	KIRREL3
ENSG00000100949.10	RABGGTA
ENSG00000231324.1	AP000696.2
ENSG00000243537.1	CTC-458A3.1
ENSG00000168917.8	SLC35G2
ENSG00000197756.5	RPL37A
ENSG00000270460.1	RP11-796E10.1
ENSG00000230662.1	TNPO1P2
ENSG00000169189.12	NSMCE1
ENSG00000114638.3	UPK1B
ENSG00000249917.2	LINC00536
ENSG00000239492.2	FAM25HP
ENSG00000126460.6	PRRG2
ENSG00000066322.8	ELOVL1
ENSG00000176563.5	CNTD1
ENSG00000224037.2	RP4-781K5.7
ENSG00000258815.1	RP11-408B11.2
ENSG00000214269.3	LGMNP1
ENSG00000175283.7	DOLK
ENSG00000269657.1	AC079210.1
ENSG00000226476.2	RP11-776H12.1
ENSG00000240395.1	RPL5P23
ENSG00000174527.5	MYO1H
ENSG00000153930.6	ANKFN1
ENSG00000258659.2	TRIM34
ENSG00000187054.10	TMPRSS11A
ENSG00000243792.1	OR7E89P
ENSG00000213900.2	RPS17P1
ENSG00000227131.1	RP11-552E20.1
ENSG00000260402.1	RP11-56L13.1
ENSG00000250642.3	RP11-642E20.5
ENSG00000168256.13	NKIRAS2
ENSG00000180438.10	TPRXL
ENSG00000138271.4	GPR87
ENSG00000214614.2	RP11-989E6.3
ENSG00000242317.1	RP11-875H7.5
ENSG00000151617.11	EDNRA
ENSG00000233901.1	RP11-65J3.1
ENSG00000144535.15	DIS3L2
ENSG00000125998.7	FAM83C
ENSG00000187555.10	USP7
ENSG00000148200.12	NR6A1
ENSG00000204880.6	KRTAP4-8
ENSG00000224988.1	RP11-409K20.7
ENSG00000224431.1	AC063976.7
ENSG00000163510.9	CWC22
ENSG00000244313.2	RP11-425L10.1
ENSG00000103184.7	SEC14L5
ENSG00000204021.3	LIPK
ENSG00000141551.10	CSNK1D
ENSG00000257771.1	RP11-70F11.8
ENSG00000121579.8	NAA50
ENSG00000212664.4	RP11-592N21.1
ENSG00000164746.9	C7orf57
ENSG00000148303.12	RPL7A
ENSG00000167165.14	UGT1A6
ENSG00000178597.4	PSAPL1
ENSG00000129514.4	FOXA1
ENSG00000257150.1	PGAM1P5
ENSG00000139977.9	NAA30
ENSG00000258088.1	RP11-114H23.2
ENSG00000215450.2	RP5-890O15.3
ENSG00000258175.1	RP11-412H8.2
ENSG00000100105.13	PATZ1
ENSG00000228682.2	RP11-439L8.3
ENSG00000128564.5	VGF
ENSG00000213376.4	GAPDHP71
ENSG00000213539.4	YBX1P6
ENSG00000140519.8	RHCG
ENSG00000242515.1	UGT1A10
ENSG00000236035.2	RP11-90O23.1
ENSG00000227621.1	PHBP11
ENSG00000116120.8	FARSB
ENSG00000215875.4	ST13P20
ENSG00000135226.12	UGT2B28
ENSG00000100221.6	JOSD1
ENSG00000090061.13	CCNK
ENSG00000105778.13	AVL9
ENSG00000226633.2	PPIAP28
ENSG00000080822.12	CLDND1
ENSG00000112033.9	PPARD
